hexal_id,receptor_channel,node_id,node_type,u,v
589,1,1310,R2,9,-14
589,2,2031,R3,9,-14
589,3,2752,R4,9,-14
589,4,3473,R5,9,-14
589,5,4194,R6,9,-14
589,6,4915,R7,9,-14
589,7,5636,R8,9,-14
590,0,590,R1,9,-13
590,1,1311,R2,9,-13
590,2,2032,R3,9,-13
590,3,2753,R4,9,-13
590,4,3474,R5,9,-13
590,5,4195,R6,9,-13
590,6,4916,R7,9,-13
590,7,5637,R8,9,-13
591,0,591,R1,9,-12
591,1,1312,R2,9,-12
591,2,2033,R3,9,-12
591,3,2754,R4,9,-12
591,4,3475,R5,9,-12
591,5,4196,R6,9,-12
591,6,4917,R7,9,-12
591,7,5638,R8,9,-12
592,0,592,R1,9,-11
592,1,1313,R2,9,-11
592,2,2034,R3,9,-11
592,3,2755,R4,9,-11
592,4,3476,R5,9,-11
592,5,4197,R6,9,-11
592,6,4918,R7,9,-11
592,7,5639,R8,9,-11
593,0,593,R1,9,-10
593,1,1314,R2,9,-10
593,2,2035,R3,9,-10
593,3,2756,R4,9,-10
593,4,3477,R5,9,-10
593,5,4198,R6,9,-10
593,6,4919,R7,9,-10
593,7,5640,R8,9,-10
594,0,594,R1,9,-9
594,1,1315,R2,9,-9
594,2,2036,R3,9,-9
594,3,2757,R4,9,-9
594,4,3478,R5,9,-9
594,5,4199,R6,9,-9
594,6,4920,R7,9,-9
594,7,5641,R8,9,-9
595,0,595,R1,9,-8
595,1,1316,R2,9,-8
595,2,2037,R3,9,-8
595,3,2758,R4,9,-8
595,4,3479,R5,9,-8
595,5,4200,R6,9,-8
595,6,4921,R7,9,-8
595,7,5642,R8,9,-8
596,0,596,R1,9,-7
596,1,1317,R2,9,-7
596,2,2038,R3,9,-7
596,3,2759,R4,9,-7
596,4,3480,R5,9,-7
596,5,4201,R6,9,-7
596,6,4922,R7,9,-7
596,7,5643,R8,9,-7
597,0,597,R1,9,-6
597,1,1318,R2,9,-6
597,2,2039,R3,9,-6
597,3,2760,R4,9,-6
597,4,3481,R5,9,-6
597,5,4202,R6,9,-6
597,6,4923,R7,9,-6
597,7,5644,R8,9,-6
598,0,598,R1,9,-5
598,1,1319,R2,9,-5
598,2,2040,R3,9,-5
598,3,2761,R4,9,-5
598,4,3482,R5,9,-5
598,5,4203,R6,9,-5
598,6,4924,R7,9,-5
598,7,5645,R8,9,-5
599,0,599,R1,9,-4
599,1,1320,R2,9,-4
599,2,2041,R3,9,-4
599,3,2762,R4,9,-4
599,4,3483,R5,9,-4
599,5,4204,R6,9,-4
599,6,4925,R7,9,-4
599,7,5646,R8,9,-4
600,0,600,R1,9,-3
600,1,1321,R2,9,-3
600,2,2042,R3,9,-3
600,3,2763,R4,9,-3
600,4,3484,R5,9,-3
600,5,4205,R6,9,-3
600,6,4926,R7,9,-3
600,7,5647,R8,9,-3
601,0,601,R1,9,-2
601,1,1322,R2,9,-2
601,2,2043,R3,9,-2
601,3,2764,R4,9,-2
601,4,3485,R5,9,-2
601,5,4206,R6,9,-2
601,6,4927,R7,9,-2
601,7,5648,R8,9,-2
602,0,602,R1,9,-1
602,1,1323,R2,9,-1
602,2,2044,R3,9,-1
602,3,2765,R4,9,-1
602,4,3486,R5,9,-1
602,5,4207,R6,9,-1
602,6,4928,R7,9,-1
602,7,5649,R8,9,-1
603,0,603,R1,9,0
603,1,1324,R2,9,0
603,2,2045,R3,9,0
603,3,2766,R4,9,0
603,4,3487,R5,9,0
603,5,4208,R6,9,0
603,6,4929,R7,9,0
603,7,5650,R8,9,0
604,0,604,R1,9,1
604,1,1325,R2,9,1
604,2,2046,R3,9,1
604,3,2767,R4,9,1
604,4,3488,R5,9,1
604,5,4209,R6,9,1
604,6,4930,R7,9,1
604,7,5651,R8,9,1
605,0,605,R1,9,2
605,1,1326,R2,9,2
605,2,2047,R3,9,2
605,3,2768,R4,9,2
605,4,3489,R5,9,2
605,5,4210,R6,9,2
605,6,4931,R7,9,2
605,7,5652,R8,9,2
606,0,606,R1,9,3
606,1,1327,R2,9,3
606,2,2048,R3,9,3
606,3,2769,R4,9,3
606,4,3490,R5,9,3
606,5,4211,R6,9,3
606,6,4932,R7,9,3
606,7,5653,R8,9,3
607,0,607,R1,9,4
607,1,1328,R2,9,4
607,2,2049,R3,9,4
607,3,2770,R4,9,4
607,4,3491,R5,9,4
607,5,4212,R6,9,4
607,6,4933,R7,9,4
607,7,5654,R8,9,4
608,0,608,R1,9,5
608,1,1329,R2,9,5
608,2,2050,R3,9,5
608,3,2771,R4,9,5
608,4,3492,R5,9,5
608,5,4213,R6,9,5
608,6,4934,R7,9,5
608,7,5655,R8,9,5
609,0,609,R1,9,6
609,1,1330,R2,9,6
609,2,2051,R3,9,6
609,3,2772,R4,9,6
609,4,3493,R5,9,6
609,5,4214,R6,9,6
609,6,4935,R7,9,6
609,7,5656,R8,9,6
610,0,610,R1,10,-15
610,1,1331,R2,10,-15
610,2,2052,R3,10,-15
610,3,2773,R4,10,-15
610,4,3494,R5,10,-15
610,5,4215,R6,10,-15
610,6,4936,R7,10,-15
610,7,5657,R8,10,-15
611,0,611,R1,10,-14
611,1,1332,R2,10,-14
611,2,2053,R3,10,-14
611,3,2774,R4,10,-14
611,4,3495,R5,10,-14
611,5,4216,R6,10,-14
611,6,4937,R7,10,-14
611,7,5658,R8,10,-14
612,0,612,R1,10,-13
612,1,1333,R2,10,-13
612,2,2054,R3,10,-13
612,3,2775,R4,10,-13
612,4,3496,R5,10,-13
612,5,4217,R6,10,-13
612,6,4938,R7,10,-13
612,7,5659,R8,10,-13
613,0,613,R1,10,-12
613,1,1334,R2,10,-12
613,2,2055,R3,10,-12
613,3,2776,R4,10,-12
613,4,3497,R5,10,-12
613,5,4218,R6,10,-12
613,6,4939,R7,10,-12
613,7,5660,R8,10,-12
614,0,614,R1,10,-11
614,1,1335,R2,10,-11
614,2,2056,R3,10,-11
614,3,2777,R4,10,-11
614,4,3498,R5,10,-11
614,5,4219,R6,10,-11
614,6,4940,R7,10,-11
614,7,5661,R8,10,-11
615,0,615,R1,10,-10
615,1,1336,R2,10,-10
615,2,2057,R3,10,-10
615,3,2778,R4,10,-10
615,4,3499,R5,10,-10
615,5,4220,R6,10,-10
615,6,4941,R7,10,-10
615,7,5662,R8,10,-10
616,0,616,R1,10,-9
616,1,1337,R2,10,-9
616,2,2058,R3,10,-9
616,3,2779,R4,10,-9
616,4,3500,R5,10,-9
616,5,4221,R6,10,-9
616,6,4942,R7,10,-9
616,7,5663,R8,10,-9
617,0,617,R1,10,-8
617,1,1338,R2,10,-8
617,2,2059,R3,10,-8
617,3,2780,R4,10,-8
617,4,3501,R5,10,-8
617,5,4222,R6,10,-8
617,6,4943,R7,10,-8
617,7,5664,R8,10,-8
618,0,618,R1,10,-7
618,1,1339,R2,10,-7
618,2,2060,R3,10,-7
618,3,2781,R4,10,-7
618,4,3502,R5,10,-7
618,5,4223,R6,10,-7
618,6,4944,R7,10,-7
618,7,5665,R8,10,-7
619,0,619,R1,10,-6
619,1,1340,R2,10,-6
619,2,2061,R3,10,-6
619,3,2782,R4,10,-6
619,4,3503,R5,10,-6
619,5,4224,R6,10,-6
619,6,4945,R7,10,-6
619,7,5666,R8,10,-6
620,0,620,R1,10,-5
620,1,1341,R2,10,-5
620,2,2062,R3,10,-5
620,3,2783,R4,10,-5
620,4,3504,R5,10,-5
620,5,4225,R6,10,-5
620,6,4946,R7,10,-5
620,7,5667,R8,10,-5
621,0,621,R1,10,-4
621,1,1342,R2,10,-4
621,2,2063,R3,10,-4
621,3,2784,R4,10,-4
621,4,3505,R5,10,-4
621,5,4226,R6,10,-4
621,6,4947,R7,10,-4
621,7,5668,R8,10,-4
622,0,622,R1,10,-3
622,1,1343,R2,10,-3
622,2,2064,R3,10,-3
622,3,2785,R4,10,-3
622,4,3506,R5,10,-3
622,5,4227,R6,10,-3
622,6,4948,R7,10,-3
622,7,5669,R8,10,-3
623,0,623,R1,10,-2
623,1,1344,R2,10,-2
623,2,2065,R3,10,-2
623,3,2786,R4,10,-2
623,4,3507,R5,10,-2
623,5,4228,R6,10,-2
623,6,4949,R7,10,-2
623,7,5670,R8,10,-2
624,0,624,R1,10,-1
624,1,1345,R2,10,-1
624,2,2066,R3,10,-1
624,3,2787,R4,10,-1
624,4,3508,R5,10,-1
624,5,4229,R6,10,-1
624,6,4950,R7,10,-1
624,7,5671,R8,10,-1
625,0,625,R1,10,0
625,1,1346,R2,10,0
625,2,2067,R3,10,0
625,3,2788,R4,10,0
625,4,3509,R5,10,0
625,5,4230,R6,10,0
625,6,4951,R7,10,0
625,7,5672,R8,10,0
626,0,626,R1,10,1
626,1,1347,R2,10,1
626,2,2068,R3,10,1
626,3,2789,R4,10,1
626,4,3510,R5,10,1
626,5,4231,R6,10,1
626,6,4952,R7,10,1
626,7,5673,R8,10,1
627,0,627,R1,10,2
627,1,1348,R2,10,2
627,2,2069,R3,10,2
627,3,2790,R4,10,2
627,4,3511,R5,10,2
627,5,4232,R6,10,2
627,6,4953,R7,10,2
627,7,5674,R8,10,2
628,0,628,R1,10,3
628,1,1349,R2,10,3
628,2,2070,R3,10,3
628,3,2791,R4,10,3
628,4,3512,R5,10,3
628,5,4233,R6,10,3
628,6,4954,R7,10,3
628,7,5675,R8,10,3
629,0,629,R1,10,4
629,1,1350,R2,10,4
629,2,2071,R3,10,4
629,3,2792,R4,10,4
629,4,3513,R5,10,4
629,5,4234,R6,10,4
629,6,4955,R7,10,4
629,7,5676,R8,10,4
630,0,630,R1,10,5
630,1,1351,R2,10,5
630,2,2072,R3,10,5
630,3,2793,R4,10,5
630,4,3514,R5,10,5
630,5,4235,R6,10,5
630,6,4956,R7,10,5
630,7,5677,R8,10,5
631,0,631,R1,11,-15
631,1,1352,R2,11,-15
631,2,2073,R3,11,-15
631,3,2794,R4,11,-15
631,4,3515,R5,11,-15
631,5,4236,R6,11,-15
631,6,4957,R7,11,-15
631,7,5678,R8,11,-15
632,0,632,R1,11,-14
632,1,1353,R2,11,-14
632,2,2074,R3,11,-14
632,3,2795,R4,11,-14
632,4,3516,R5,11,-14
632,5,4237,R6,11,-14
632,6,4958,R7,11,-14
632,7,5679,R8,11,-14
633,0,633,R1,11,-13
633,1,1354,R2,11,-13
633,2,2075,R3,11,-13
633,3,2796,R4,11,-13
633,4,3517,R5,11,-13
633,5,4238,R6,11,-13
633,6,4959,R7,11,-13
633,7,5680,R8,11,-13
634,0,634,R1,11,-12
634,1,1355,R2,11,-12
634,2,2076,R3,11,-12
634,3,2797,R4,11,-12
634,4,3518,R5,11,-12
634,5,4239,R6,11,-12
634,6,4960,R7,11,-12
634,7,5681,R8,11,-12
635,0,635,R1,11,-11
635,1,1356,R2,11,-11
635,2,2077,R3,11,-11
635,3,2798,R4,11,-11
635,4,3519,R5,11,-11
635,5,4240,R6,11,-11
635,6,4961,R7,11,-11
635,7,5682,R8,11,-11
636,0,636,R1,11,-10
636,1,1357,R2,11,-10
636,2,2078,R3,11,-10
636,3,2799,R4,11,-10
636,4,3520,R5,11,-10
636,5,4241,R6,11,-10
636,6,4962,R7,11,-10
636,7,5683,R8,11,-10
637,0,637,R1,11,-9
637,1,1358,R2,11,-9
637,2,2079,R3,11,-9
637,3,2800,R4,11,-9
637,4,3521,R5,11,-9
637,5,4242,R6,11,-9
637,6,4963,R7,11,-9
637,7,5684,R8,11,-9
638,0,638,R1,11,-8
638,1,1359,R2,11,-8
638,2,2080,R3,11,-8
638,3,2801,R4,11,-8
638,4,3522,R5,11,-8
638,5,4243,R6,11,-8
638,6,4964,R7,11,-8
638,7,5685,R8,11,-8
639,0,639,R1,11,-7
639,1,1360,R2,11,-7
639,2,2081,R3,11,-7
639,3,2802,R4,11,-7
639,4,3523,R5,11,-7
639,5,4244,R6,11,-7
639,6,4965,R7,11,-7
639,7,5686,R8,11,-7
640,0,640,R1,11,-6
640,1,1361,R2,11,-6
640,2,2082,R3,11,-6
640,3,2803,R4,11,-6
640,4,3524,R5,11,-6
640,5,4245,R6,11,-6
640,6,4966,R7,11,-6
640,7,5687,R8,11,-6
641,0,641,R1,11,-5
641,1,1362,R2,11,-5
641,2,2083,R3,11,-5
641,3,2804,R4,11,-5
641,4,3525,R5,11,-5
641,5,4246,R6,11,-5
641,6,4967,R7,11,-5
641,7,5688,R8,11,-5
642,0,642,R1,11,-4
642,1,1363,R2,11,-4
642,2,2084,R3,11,-4
642,3,2805,R4,11,-4
642,4,3526,R5,11,-4
642,5,4247,R6,11,-4
642,6,4968,R7,11,-4
642,7,5689,R8,11,-4
643,0,643,R1,11,-3
643,1,1364,R2,11,-3
643,2,2085,R3,11,-3
643,3,2806,R4,11,-3
643,4,3527,R5,11,-3
643,5,4248,R6,11,-3
643,6,4969,R7,11,-3
643,7,5690,R8,11,-3
644,0,644,R1,11,-2
644,1,1365,R2,11,-2
644,2,2086,R3,11,-2
644,3,2807,R4,11,-2
644,4,3528,R5,11,-2
644,5,4249,R6,11,-2
644,6,4970,R7,11,-2
644,7,5691,R8,11,-2
645,0,645,R1,11,-1
645,1,1366,R2,11,-1
645,2,2087,R3,11,-1
645,3,2808,R4,11,-1
645,4,3529,R5,11,-1
645,5,4250,R6,11,-1
645,6,4971,R7,11,-1
645,7,5692,R8,11,-1
646,0,646,R1,11,0
646,1,1367,R2,11,0
646,2,2088,R3,11,0
646,3,2809,R4,11,0
646,4,3530,R5,11,0
646,5,4251,R6,11,0
646,6,4972,R7,11,0
646,7,5693,R8,11,0
647,0,647,R1,11,1
647,1,1368,R2,11,1
647,2,2089,R3,11,1
647,3,2810,R4,11,1
647,4,3531,R5,11,1
647,5,4252,R6,11,1
647,6,4973,R7,11,1
647,7,5694,R8,11,1
648,0,648,R1,11,2
648,1,1369,R2,11,2
648,2,2090,R3,11,2
648,3,2811,R4,11,2
648,4,3532,R5,11,2
648,5,4253,R6,11,2
648,6,4974,R7,11,2
648,7,5695,R8,11,2
649,0,649,R1,11,3
649,1,1370,R2,11,3
649,2,2091,R3,11,3
649,3,2812,R4,11,3
649,4,3533,R5,11,3
649,5,4254,R6,11,3
649,6,4975,R7,11,3
649,7,5696,R8,11,3
650,0,650,R1,11,4
650,1,1371,R2,11,4
650,2,2092,R3,11,4
650,3,2813,R4,11,4
650,4,3534,R5,11,4
650,5,4255,R6,11,4
650,6,4976,R7,11,4
650,7,5697,R8,11,4
651,0,651,R1,12,-15
651,1,1372,R2,12,-15
651,2,2093,R3,12,-15
651,3,2814,R4,12,-15
651,4,3535,R5,12,-15
651,5,4256,R6,12,-15
651,6,4977,R7,12,-15
651,7,5698,R8,12,-15
652,0,652,R1,12,-14
652,1,1373,R2,12,-14
652,2,2094,R3,12,-14
652,3,2815,R4,12,-14
652,4,3536,R5,12,-14
652,5,4257,R6,12,-14
652,6,4978,R7,12,-14
652,7,5699,R8,12,-14
653,0,653,R1,12,-13
653,1,1374,R2,12,-13
653,2,2095,R3,12,-13
653,3,2816,R4,12,-13
653,4,3537,R5,12,-13
653,5,4258,R6,12,-13
653,6,4979,R7,12,-13
653,7,5700,R8,12,-13
654,0,654,R1,12,-12
654,1,1375,R2,12,-12
654,2,2096,R3,12,-12
654,3,2817,R4,12,-12
654,4,3538,R5,12,-12
654,5,4259,R6,12,-12
654,6,4980,R7,12,-12
654,7,5701,R8,12,-12
655,0,655,R1,12,-11
655,1,1376,R2,12,-11
655,2,2097,R3,12,-11
655,3,2818,R4,12,-11
655,4,3539,R5,12,-11
655,5,4260,R6,12,-11
655,6,4981,R7,12,-11
655,7,5702,R8,12,-11
656,0,656,R1,12,-10
656,1,1377,R2,12,-10
656,2,2098,R3,12,-10
656,3,2819,R4,12,-10
656,4,3540,R5,12,-10
656,5,4261,R6,12,-10
656,6,4982,R7,12,-10
656,7,5703,R8,12,-10
657,0,657,R1,12,-9
657,1,1378,R2,12,-9
657,2,2099,R3,12,-9
657,3,2820,R4,12,-9
657,4,3541,R5,12,-9
657,5,4262,R6,12,-9
657,6,4983,R7,12,-9
657,7,5704,R8,12,-9
658,0,658,R1,12,-8
658,1,1379,R2,12,-8
658,2,2100,R3,12,-8
658,3,2821,R4,12,-8
658,4,3542,R5,12,-8
658,5,4263,R6,12,-8
658,6,4984,R7,12,-8
658,7,5705,R8,12,-8
659,0,659,R1,12,-7
659,1,1380,R2,12,-7
659,2,2101,R3,12,-7
659,3,2822,R4,12,-7
659,4,3543,R5,12,-7
659,5,4264,R6,12,-7
659,6,4985,R7,12,-7
659,7,5706,R8,12,-7
660,0,660,R1,12,-6
660,1,1381,R2,12,-6
660,2,2102,R3,12,-6
660,3,2823,R4,12,-6
660,4,3544,R5,12,-6
660,5,4265,R6,12,-6
660,6,4986,R7,12,-6
660,7,5707,R8,12,-6
661,0,661,R1,12,-5
661,1,1382,R2,12,-5
661,2,2103,R3,12,-5
661,3,2824,R4,12,-5
661,4,3545,R5,12,-5
661,5,4266,R6,12,-5
661,6,4987,R7,12,-5
661,7,5708,R8,12,-5
662,0,662,R1,12,-4
662,1,1383,R2,12,-4
662,2,2104,R3,12,-4
662,3,2825,R4,12,-4
662,4,3546,R5,12,-4
662,5,4267,R6,12,-4
662,6,4988,R7,12,-4
662,7,5709,R8,12,-4
663,0,663,R1,12,-3
663,1,1384,R2,12,-3
663,2,2105,R3,12,-3
663,3,2826,R4,12,-3
663,4,3547,R5,12,-3
663,5,4268,R6,12,-3
663,6,4989,R7,12,-3
663,7,5710,R8,12,-3
664,0,664,R1,12,-2
664,1,1385,R2,12,-2
664,2,2106,R3,12,-2
664,3,2827,R4,12,-2
664,4,3548,R5,12,-2
664,5,4269,R6,12,-2
664,6,4990,R7,12,-2
664,7,5711,R8,12,-2
665,0,665,R1,12,-1
665,1,1386,R2,12,-1
665,2,2107,R3,12,-1
665,3,2828,R4,12,-1
665,4,3549,R5,12,-1
665,5,4270,R6,12,-1
665,6,4991,R7,12,-1
665,7,5712,R8,12,-1
666,0,666,R1,12,0
666,1,1387,R2,12,0
666,2,2108,R3,12,0
666,3,2829,R4,12,0
666,4,3550,R5,12,0
666,5,4271,R6,12,0
666,6,4992,R7,12,0
666,7,5713,R8,12,0
667,0,667,R1,12,1
667,1,1388,R2,12,1
667,2,2109,R3,12,1
667,3,2830,R4,12,1
667,4,3551,R5,12,1
667,5,4272,R6,12,1
667,6,4993,R7,12,1
667,7,5714,R8,12,1
668,0,668,R1,12,2
668,1,1389,R2,12,2
668,2,2110,R3,12,2
668,3,2831,R4,12,2
668,4,3552,R5,12,2
668,5,4273,R6,12,2
668,6,4994,R7,12,2
668,7,5715,R8,12,2
669,0,669,R1,12,3
669,1,1390,R2,12,3
669,2,2111,R3,12,3
669,3,2832,R4,12,3
669,4,3553,R5,12,3
669,5,4274,R6,12,3
669,6,4995,R7,12,3
669,7,5716,R8,12,3
670,0,670,R1,13,-15
670,1,1391,R2,13,-15
670,2,2112,R3,13,-15
670,3,2833,R4,13,-15
670,4,3554,R5,13,-15
670,5,4275,R6,13,-15
670,6,4996,R7,13,-15
670,7,5717,R8,13,-15
671,0,671,R1,13,-14
671,1,1392,R2,13,-14
671,2,2113,R3,13,-14
671,3,2834,R4,13,-14
671,4,3555,R5,13,-14
671,5,4276,R6,13,-14
671,6,4997,R7,13,-14
671,7,5718,R8,13,-14
672,0,672,R1,13,-13
672,1,1393,R2,13,-13
672,2,2114,R3,13,-13
672,3,2835,R4,13,-13
672,4,3556,R5,13,-13
672,5,4277,R6,13,-13
672,6,4998,R7,13,-13
672,7,5719,R8,13,-13
673,0,673,R1,13,-12
673,1,1394,R2,13,-12
673,2,2115,R3,13,-12
673,3,2836,R4,13,-12
673,4,3557,R5,13,-12
673,5,4278,R6,13,-12
673,6,4999,R7,13,-12
673,7,5720,R8,13,-12
674,0,674,R1,13,-11
674,1,1395,R2,13,-11
674,2,2116,R3,13,-11
674,3,2837,R4,13,-11
674,4,3558,R5,13,-11
674,5,4279,R6,13,-11
674,6,5000,R7,13,-11
674,7,5721,R8,13,-11
675,0,675,R1,13,-10
675,1,1396,R2,13,-10
675,2,2117,R3,13,-10
675,3,2838,R4,13,-10
675,4,3559,R5,13,-10
675,5,4280,R6,13,-10
675,6,5001,R7,13,-10
675,7,5722,R8,13,-10
676,0,676,R1,13,-9
676,1,1397,R2,13,-9
676,2,2118,R3,13,-9
676,3,2839,R4,13,-9
676,4,3560,R5,13,-9
676,5,4281,R6,13,-9
676,6,5002,R7,13,-9
676,7,5723,R8,13,-9
677,0,677,R1,13,-8
677,1,1398,R2,13,-8
677,2,2119,R3,13,-8
677,3,2840,R4,13,-8
677,4,3561,R5,13,-8
677,5,4282,R6,13,-8
677,6,5003,R7,13,-8
677,7,5724,R8,13,-8
678,0,678,R1,13,-7
678,1,1399,R2,13,-7
678,2,2120,R3,13,-7
678,3,2841,R4,13,-7
678,4,3562,R5,13,-7
678,5,4283,R6,13,-7
678,6,5004,R7,13,-7
678,7,5725,R8,13,-7
679,0,679,R1,13,-6
679,1,1400,R2,13,-6
679,2,2121,R3,13,-6
679,3,2842,R4,13,-6
679,4,3563,R5,13,-6
679,5,4284,R6,13,-6
679,6,5005,R7,13,-6
679,7,5726,R8,13,-6
680,0,680,R1,13,-5
680,1,1401,R2,13,-5
680,2,2122,R3,13,-5
680,3,2843,R4,13,-5
680,4,3564,R5,13,-5
680,5,4285,R6,13,-5
680,6,5006,R7,13,-5
680,7,5727,R8,13,-5
681,0,681,R1,13,-4
681,1,1402,R2,13,-4
681,2,2123,R3,13,-4
681,3,2844,R4,13,-4
681,4,3565,R5,13,-4
681,5,4286,R6,13,-4
681,6,5007,R7,13,-4
681,7,5728,R8,13,-4
682,0,682,R1,13,-3
682,1,1403,R2,13,-3
682,2,2124,R3,13,-3
682,3,2845,R4,13,-3
682,4,3566,R5,13,-3
682,5,4287,R6,13,-3
682,6,5008,R7,13,-3
682,7,5729,R8,13,-3
683,0,683,R1,13,-2
683,1,1404,R2,13,-2
683,2,2125,R3,13,-2
683,3,2846,R4,13,-2
683,4,3567,R5,13,-2
683,5,4288,R6,13,-2
683,6,5009,R7,13,-2
683,7,5730,R8,13,-2
684,0,684,R1,13,-1
684,1,1405,R2,13,-1
684,2,2126,R3,13,-1
684,3,2847,R4,13,-1
684,4,3568,R5,13,-1
684,5,4289,R6,13,-1
684,6,5010,R7,13,-1
684,7,5731,R8,13,-1
685,0,685,R1,13,0
685,1,1406,R2,13,0
685,2,2127,R3,13,0
685,3,2848,R4,13,0
685,4,3569,R5,13,0
685,5,4290,R6,13,0
685,6,5011,R7,13,0
685,7,5732,R8,13,0
686,0,686,R1,13,1
686,1,1407,R2,13,1
686,2,2128,R3,13,1
686,3,2849,R4,13,1
686,4,3570,R5,13,1
686,5,4291,R6,13,1
686,6,5012,R7,13,1
686,7,5733,R8,13,1
687,0,687,R1,13,2
687,1,1408,R2,13,2
687,2,2129,R3,13,2
687,3,2850,R4,13,2
687,4,3571,R5,13,2
687,5,4292,R6,13,2
687,6,5013,R7,13,2
687,7,5734,R8,13,2
688,0,688,R1,14,-15
688,1,1409,R2,14,-15
688,2,2130,R3,14,-15
688,3,2851,R4,14,-15
688,4,3572,R5,14,-15
688,5,4293,R6,14,-15
688,6,5014,R7,14,-15
688,7,5735,R8,14,-15
689,0,689,R1,14,-14
689,1,1410,R2,14,-14
689,2,2131,R3,14,-14
689,3,2852,R4,14,-14
689,4,3573,R5,14,-14
689,5,4294,R6,14,-14
689,6,5015,R7,14,-14
689,7,5736,R8,14,-14
690,0,690,R1,14,-13
690,1,1411,R2,14,-13
690,2,2132,R3,14,-13
690,3,2853,R4,14,-13
690,4,3574,R5,14,-13
690,5,4295,R6,14,-13
690,6,5016,R7,14,-13
690,7,5737,R8,14,-13
691,0,691,R1,14,-12
691,1,1412,R2,14,-12
691,2,2133,R3,14,-12
691,3,2854,R4,14,-12
691,4,3575,R5,14,-12
691,5,4296,R6,14,-12
691,6,5017,R7,14,-12
691,7,5738,R8,14,-12
692,0,692,R1,14,-11
692,1,1413,R2,14,-11
692,2,2134,R3,14,-11
692,3,2855,R4,14,-11
692,4,3576,R5,14,-11
692,5,4297,R6,14,-11
692,6,5018,R7,14,-11
692,7,5739,R8,14,-11
693,0,693,R1,14,-10
693,1,1414,R2,14,-10
693,2,2135,R3,14,-10
693,3,2856,R4,14,-10
693,4,3577,R5,14,-10
693,5,4298,R6,14,-10
693,6,5019,R7,14,-10
693,7,5740,R8,14,-10
694,0,694,R1,14,-9
694,1,1415,R2,14,-9
694,2,2136,R3,14,-9
694,3,2857,R4,14,-9
694,4,3578,R5,14,-9
694,5,4299,R6,14,-9
694,6,5020,R7,14,-9
694,7,5741,R8,14,-9
695,0,695,R1,14,-8
695,1,1416,R2,14,-8
695,2,2137,R3,14,-8
695,3,2858,R4,14,-8
695,4,3579,R5,14,-8
695,5,4300,R6,14,-8
695,6,5021,R7,14,-8
695,7,5742,R8,14,-8
696,0,696,R1,14,-7
696,1,1417,R2,14,-7
696,2,2138,R3,14,-7
696,3,2859,R4,14,-7
696,4,3580,R5,14,-7
696,5,4301,R6,14,-7
696,6,5022,R7,14,-7
696,7,5743,R8,14,-7
697,0,697,R1,14,-6
697,1,1418,R2,14,-6
697,2,2139,R3,14,-6
697,3,2860,R4,14,-6
697,4,3581,R5,14,-6
697,5,4302,R6,14,-6
697,6,5023,R7,14,-6
697,7,5744,R8,14,-6
698,0,698,R1,14,-5
698,1,1419,R2,14,-5
698,2,2140,R3,14,-5
698,3,2861,R4,14,-5
698,4,3582,R5,14,-5
698,5,4303,R6,14,-5
698,6,5024,R7,14,-5
698,7,5745,R8,14,-5
699,0,699,R1,14,-4
699,1,1420,R2,14,-4
699,2,2141,R3,14,-4
699,3,2862,R4,14,-4
699,4,3583,R5,14,-4
699,5,4304,R6,14,-4
699,6,5025,R7,14,-4
699,7,5746,R8,14,-4
700,0,700,R1,14,-3
700,1,1421,R2,14,-3
700,2,2142,R3,14,-3
700,3,2863,R4,14,-3
700,4,3584,R5,14,-3
700,5,4305,R6,14,-3
700,6,5026,R7,14,-3
700,7,5747,R8,14,-3
701,0,701,R1,14,-2
701,1,1422,R2,14,-2
701,2,2143,R3,14,-2
701,3,2864,R4,14,-2
701,4,3585,R5,14,-2
701,5,4306,R6,14,-2
701,6,5027,R7,14,-2
701,7,5748,R8,14,-2
702,0,702,R1,14,-1
702,1,1423,R2,14,-1
702,2,2144,R3,14,-1
702,3,2865,R4,14,-1
702,4,3586,R5,14,-1
702,5,4307,R6,14,-1
702,6,5028,R7,14,-1
702,7,5749,R8,14,-1
703,0,703,R1,14,0
703,1,1424,R2,14,0
703,2,2145,R3,14,0
703,3,2866,R4,14,0
703,4,3587,R5,14,0
703,5,4308,R6,14,0
703,6,5029,R7,14,0
703,7,5750,R8,14,0
704,0,704,R1,14,1
704,1,1425,R2,14,1
704,2,2146,R3,14,1
704,3,2867,R4,14,1
704,4,3588,R5,14,1
704,5,4309,R6,14,1
704,6,5030,R7,14,1
704,7,5751,R8,14,1
705,0,705,R1,15,-15
705,1,1426,R2,15,-15
705,2,2147,R3,15,-15
705,3,2868,R4,15,-15
705,4,3589,R5,15,-15
705,5,4310,R6,15,-15
705,6,5031,R7,15,-15
705,7,5752,R8,15,-15
706,0,706,R1,15,-14
706,1,1427,R2,15,-14
706,2,2148,R3,15,-14
706,3,2869,R4,15,-14
706,4,3590,R5,15,-14
706,5,4311,R6,15,-14
706,6,5032,R7,15,-14
706,7,5753,R8,15,-14
707,0,707,R1,15,-13
707,1,1428,R2,15,-13
707,2,2149,R3,15,-13
707,3,2870,R4,15,-13
707,4,3591,R5,15,-13
707,5,4312,R6,15,-13
707,6,5033,R7,15,-13
707,7,5754,R8,15,-13
708,0,708,R1,15,-12
708,1,1429,R2,15,-12
708,2,2150,R3,15,-12
